"layers: 5, Hidden: 18","layers: 6, Hidden: 19","layers: 4, Hidden: 10","layers: 4, Hidden: 11","layers: 9, Hidden: 20","layers: 10, Hidden: 21","layers: 8, Hidden: 17","layers: 9, Hidden: 17","layers: 5, Hidden: 4","layers: 6, Hidden: 4"
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4411),tensor(0.4572),tensor(0.4206),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4408),tensor(0.4572),tensor(0.4201),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4406),tensor(0.4572),tensor(0.4196),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4403),tensor(0.4572),tensor(0.4190),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4400),tensor(0.4572),tensor(0.4185),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4398),tensor(0.4572),tensor(0.4180),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4395),tensor(0.4572),tensor(0.4174),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4392),tensor(0.4572),tensor(0.4169),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4389),tensor(0.4572),tensor(0.4163),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4387),tensor(0.4572),tensor(0.4158),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4384),tensor(0.4572),tensor(0.4152),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4381),tensor(0.4572),tensor(0.4147),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4378),tensor(0.4572),tensor(0.4141),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4375),tensor(0.4572),tensor(0.4136),tensor(0.4571),tensor(0.4579)
tensor(0.4563),tensor(0.4573),tensor(0.4562),tensor(0.4568),tensor(0.4562),tensor(0.4372),tensor(0.4572),tensor(0.4130),tensor(0.4571),tensor(0.4579)
